,gvkey,permno,ticker,names.firms,names.firms.1,regexes,done
1956,23943,76624,PMCS,PMC-SIERRA INC,PMC-SIERRA,PMC.?SIERRA,1
1957,8423,61787,PMFG,PMFG INC,PMFG,,1
1958,8245,60442,PNC,PNC FINANCIAL SVCS GROUP INC,PNC FINANCIAL SERVICES,,1
1959,8807,55511,PNM,PNM RESOURCES INC,PNM RESOURCES,,1
1960,28091,16528,POLA,POLAR POWER INC,POLAR POWER,,1
1961,62730,83405,PLCM,POLYCOM INC,POLYCOM,,1
1962,160661,92132,PPO,POLYPORE INTERNATIONAL INC,POLYPORE INTERNATIONAL,,1
1963,61420,82515,POOL,POOL CORP,POOL,POOL CORP*,1
1964,2002,16505,BPOP,POPULAR INC,POPULAR,POPULAR INC*,1
1965,12428,91204,POR,PORTLAND GENERAL ELECTRIC CO,PORTLAND GENERAL ELECTRIC,,1
1966,176256,91670,PTMN,PORTMAN RIDGE FINANCE CORP,PORTMAN RIDGE FINANCE,,1
1967,170527,13188,POST,POST HOLDINGS INC,POST,POST HOLDINGS INC*,1
1968,8699,63715,POWL,POWELL INDUSTRIES INC,POWELL INDUSTRIES,,1
1969,66032,85710,POWI,POWER INTEGRATIONS INC,POWER INTEGRATIONS,,1
1970,187169,13939,PSIX,POWER SOLUTIONS INTL INC,POWER SOLUTIONS,,1
1971,65554,85516,PWER,POWER-ONE INC,POWER-ONE,POWER.?ONE,1
1972,24922,77340,POWR,POWERSECURE INTL INC,POWERSECURE,,1
1973,8247,22509,PPG,PPG INDUSTRIES INC,PPG INDUSTRIES,,1
1974,8455,22517,PPL,PPL CORP,PPL,,1
1975,32285,16961,PQG,PQ GROUP HOLDINGS INC,PQ,,1
1976,150477,89574,PRAA,PRA GROUP INC,PRA,,1
1977,8717,63830,PCP,PRECISION CASTPARTS CORP,PRECISION CASTPARTS,,1
1978,109183,90603,PFBC,PREFERRED BANK LOS ANGELES,PREFERRED BANK LOS ANGELES,,1
1979,62317,83307,PGI,PREMIERE GLOBAL SERVICES INC,PREMIERE GLOBAL SERVICES,,1
1980,185894,16642,PSDO,PRESIDIO INC,PRESIDIO,,1
1981,162335,90564,PBH,PRESTIGE CONSUMER HEALTHCARE,PRESTIGE CONSUMER HEALTHCARE,,1
1982,62494,83304,PRGX,PRGX GLOBAL INC,PRGX GLOBAL,,1
1983,14908,12074,PDE,PRIDE INTERNATIONAL INC,PRIDE INTERNATIONAL,,1
1984,175686,92773,PRIM,PRIMORIS SERVICES CORP,PRIMORIS SERVICES,,1
1985,145701,89195,PFG,PRINCIPAL FINANCIAL GRP INC,PRINCIPAL FINANCIAL,,1
1986,121816,87020,PVTB,PRIVATEBANCORP INC,PRIVATEBANCORP,,1
1987,24440,76838,PRA,PROASSURANCE CORP,PROASSURANCE,,1
1988,8661,13828,IPDN,PROFESSIONAL DIVERSITY NETWK,PROFESSIONAL DIVERSITY NETWK,,1
1989,24352,76752,PRGS,PROGRESS SOFTWARE CORP,PROGRESS SOFTWARE,,1
1990,177744,92143,PRO,PROS HOLDINGS INC,PROS,PROS HOLDINGS,1
1991,115876,86432,PB,PROSPERITY BANCSHARES INC,PROSPERITY BANCSHARES,,1
1992,27670,16263,PTGX,PROTAGONIST THERAPEUTICS INC,PROTAGONIST THERAPEUTICS,,1
1993,17030,11823,PBKS,PROVIDENT BANKSHARES CORP,PROVIDENT BANKSHARES,,1
1994,63178,83683,PROV,PROVIDENT FINANCIAL HOLDINGS,PROVIDENT FINANCIAL,,1
1995,150279,89653,PFS,PROVIDENT FINANCIAL SVCS INC,PROVIDENT FINANCIAL SERVICES,,1
1996,18699,75912,PTC,PTC INC,PTC,,1
1997,174134,13967,PTCT,PTC THERAPEUTICS INC,PTC THERAPEUTICS,,1
1998,8810,23712,PEG,PUBLIC SERVICE ENTRP GRP INC,PUBLIC SERVICE ENTRP,PUBLIC SERVICE ENTERPRISE GROUP,1
1999,27252,16066,PLSE,PULSE BIOSCIENCES INC,PULSE BIOSCIENCES,PULSE BIO*,1
2000,8823,54148,PHM,PULTEGROUP INC,PULTEGROUP,,1
2001,8826,64742,PCYO,PURE CYCLE CORP,PURE CYCLE,,1
2002,25756,15729,PSTG,PURE STORAGE INC,PURE STORAGE,,1
2003,33068,15639,PRPL,PURPLE INNOVATION INC,PURPLE INNOVATION,,1
2004,8551,13936,PVH,PVH CORP,PVH,,1
2005,178703,92354,PZN,PZENA INVESTMENT MANAGEMENT,PZENA INVESTMENT MANAGEMENT,,1
2006,19877,14516,QTWO,Q2 HOLDINGS INC,Q2,Q.?TWO|Q.?2,1
2007,65226,85314,QADA,QAD INC,QAD,,1
2008,160417,90292,QCCO,QC HOLDINGS INC,QC,,1
2009,28967,79731,QCRH,QCR HOLDINGS INC,QCR,,1
2010,154357,93422,QEP,QEP RESOURCES INC,QEP RESOURCES,,1
2011,22500,93087,QKLS,QKL STORES INC,QKL STORES,,1
2012,64853,85035,QRVO,QORVO INC,QORVO,,1
2013,184748,12009,QUAD,QUAD/GRAPHICS INC,QUAD/GRAPHICS,QUAD.?GRAPHICS,1
2014,179819,92635,NX,QUANEX BUILDING PRODUCTS,QUANEX BUILDING PRODUCTS,,1
2015,28424,16397,QTNA,QUANTENNA COMMUNICATIONS INC,QUANTENNA COMMUNICATIONS,,1
2016,8873,27756,STR,QUESTAR CORP,QUESTAR,,1
2017,2829,86474,RFIL,R F INDUSTRIES LTD,R F INDUSTRIES,RF INDUSTRIES,1
2018,179925,92765,RAX,RACKSPACE HOSTING INC,RACKSPACE HOSTING,,1
2019,25895,78038,RDN,RADIAN GROUP INC,RADIAN,,1
2020,17505,13858,RALY,RALLY SOFTWARE DEV CORP,RALLY SOFTWARE DEV,RALLY SOFTWARE DEVELOPMENT,1
2021,6788,50017,RRC,RANGE RESOURCES CORP,RANGE RESOURCES,,1
2022,24501,15541,RPD,RAPID7 INC,RAPID7,RAPID.?7|RAPID SEVEN|RAPID.?7,1
2023,8958,62033,RAVN,RAVEN INDUSTRIES INC,RAVEN INDUSTRIES,,1
2024,8898,69649,RJF,RAYMOND JAMES FINANCIAL CORP,RAYMOND JAMES FINANCIAL,,1
2025,20502,14682,RYAM,RAYONIER ADVANCED MATERIALS,RAYONIER ADVANCED MATERIALS,,1
2026,12035,16828,RBB,RBB BANCORP,RBB BANCORP,,1
2027,164557,90870,ROLL,RBC BEARINGS INC,RBC BEARINGS,,1
2028,64896,85034,RCRC,RC2 CORP,RC2,RC.?2|RC.?TWO,1
2029,61418,82518,RICK,RCI HOSPITALITY HLDGS INC,RCI HOSPITALITY,,1
2030,65448,90638,RCNI,RCN CORP,RCN,,1
2031,184068,93400,RLOC,REACHLOCAL INC,REACHLOCAL,,1
2032,184673,12011,RLD,REALD INC,REALD,,1
2033,65899,85576,RNWK,REALNETWORKS INC,REALNETWORKS,,1
2034,174022,13622,RLGY,REALOGY HOLDINGS CORP,REALOGY,,1
2035,184797,12089,RP,REALPAGE INC,REALPAGE,,1
2036,17688,13942,RCPT,RECEPTOS INC,RECEPTOS,,1
2037,109079,85939,RLH,RED LION HOTELS CORP,RED LION HOTELS,,1
2038,32102,16829,RDFN,REDFIN CORP,REDFIN,,1
2039,176378,92449,REED,REEDS INC,REEDS,REEDS INC*,1
2040,147638,89409,RGC,REGAL ENTERTAINMENT GROUP,REGAL ENTERTAINMENT,,1
2041,187253,13302,RM,REGIONAL MANAGEMENT CORP,REGIONAL MANAGEMENT,,1
2042,4674,35044,RF,REGIONS FINANCIAL CORP,REGIONS FINANCIAL,,1
2043,9023,76711,RGS,REGIS CORP/MN,REGIS,,1
2044,24219,76714,RHB,REHABCARE GROUP INC,REHABCARE,,1
2045,64850,85079,REIS,REIS INC,REIS,,1
2046,30671,80864,RS,RELIANCE STEEL & ALUMINUM CO,RELIANCE STEEL & ALUMINUM,RELIANCE STEEL .? ALUMINUM|RELIANCE STEEL AND ALUMINUM,1
2047,27906,79065,RELV,RELIV INTERNATIONAL INC,RELIV INTERNATIONAL,,1
2048,178494,89756,MARK,REMARK HOLDINGS INC,REMARK,REMARK HOLDINGS,1
2049,187692,13201,REGI,RENEWABLE ENERGY GROUP INC,RENEWABLE ENERGY,RENEWABLE ENERGY GROUP INC*,1
2050,18040,12166,FRBK,REPUBLIC FIRST BANCORP INC,REPUBLIC FIRST BANCORP,,1
2051,112168,86228,RSG,REPUBLIC SERVICES INC,REPUBLIC SERVICES,,1
2052,26004,78197,RSCR,RES-CARE INC,RES-CARE,RES.?CARE,1
2053,12377,10463,REFR,RESEARCH FRONTIERS INC,RESEARCH FRONTIERS,,1
2054,179782,93031,REN,RESOLUTE ENERGY CORP,RESOLUTE ENERGY,,1
2055,2337,12437,RFP,RESOLUTE FOREST PRODUCTS INC,RESOLUTE FOREST PRODUCTS,,1
2056,19719,14667,RESN,RESONANT INC,RESONANT,RESONANT INC*,1
2057,9083,66617,REXI,RESOURCE AMERICA INC,RESOURCE AMERICA,,1
2058,164471,91212,QSR,RESTAURANT BRANDS INTL INC,RESTAURANT BRANDS,RESTAURANT BRANDS INTERNATIONAL,1
2059,29921,80368,RVLT,REVOLUTION LIGHTING TECHNLGS,REVOLUTION LIGHTING TECHNLGS,REVOLUTION LIGHTING,1
2060,12277,10404,DINE,REWARDS NETWORKS INC,REWARDS NETWORKS,,1
2061,1864,68830,REX,REX AMERICAN RESOURCES CORP,REX AMERICAN RESOURCES,,1
2062,120877,86946,RAI,REYNOLDS AMERICAN INC,REYNOLDS AMERICAN,,1
2063,111873,13687,RH,RH,RH,,1
2064,21138,14821,NAME,RIGHTSIDE GROUP LTD,RIGHTSIDE,,1
2065,18630,14136,RNG,RINGCENTRAL INC,RINGCENTRAL,,1
2066,13342,65294,RLI,RLI CORP,RLI,,1
2067,26545,15853,RMR,RMR GROUP INC,RMR,,1
2068,180562,93384,RRTS,ROADRUNNER TRANS SYSTEMS INC,ROADRUNNER TRANS SYSTEMS,,1
2069,9173,67193,RBN,ROBBINS & MYERS INC,ROBBINS & MYERS,ROBBINS .? MYERS|ROBBINS AND MYERS,1
2070,2312,52230,RHI,ROBERT HALF INTL INC,ROBERT HALF,,1
2071,162957,90849,ROC,ROCKWOOD HOLDINGS INC,ROCKWOOD,,1
2072,11976,10044,RMCF,ROCKY MOUNTAIN CHOC FACT INC,ROCKY MOUNTAIN CHOC FACT,ROCKY MOUNTAIN CHOC*,1
2073,63651,83961,RSTI,ROFIN SINAR TECHNOLOGIES INC,ROFIN SINAR TECH*,,1
2074,9216,35991,ROG,ROGERS CORP,ROGERS,ROGERS CORP*,1
2075,9225,36003,ROL,ROLLINS INC,ROLLINS,ROLLINS INC*,1
2076,199456,13250,RNDY,ROUNDY'S INC,ROUNDY'S,ROUNDY.?S ,1
2077,9258,45495,RDC,ROWAN COMPANIES LTD,ROWAN COMPANIES,,1
2078,9273,67847,RGLD,ROYAL GOLD INC,ROYAL GOLD,,1
2079,8901,66683,RES,RPC INC,RPC,,1
2080,8902,65307,RPM,RPM INTERNATIONAL INC,RPM INTERNATIONAL,,1
2081,186308,12795,RPXC,RPX CORP,RPX,,1
2082,16650,76148,RTI,RTI INTL METALS INC,RTI INTL METALS,RTI INTERNATIONAL,1
2083,16416,13690,RKUS,RUCKUS WIRELESS INC,RUCKUS WIRELESS,,1
2084,21035,16999,RMBL,RUMBLEON INC,RUMBLEON,,1
2085,163891,90871,RUTH,RUTHS HOSPITALITY GROUP INC,RUTHS HOSPITALITY,,1
2086,9302,62383,RYL,RYLAND GROUP INC,RYLAND,,1
2087,24620,85426,RHP,RYMAN HOSPITALITY PPTYS INC,RYMAN HOSPITALITY PPTYS,,1
2088,19570,77528,STBA,S & T BANCORP INC,S & T BANCORP,S .? T BANCORP|S.?T BANCORP|S AND T BANCORP,1
2089,7163,17478,SPGI,S&P GLOBAL INC,S&P GLOBAL,S.?P GLOBAL|S AND P GLOBAL|S .? P GLOBAL,1
2090,184259,93434,SANW,S&W SEED CO,S&W SEED,S.?W SEED|S AND W SEED|S .? W SEED,1
2091,133888,88193,SABA,SABA SOFTWARE INC,SABA SOFTWARE,,1
2092,19649,14608,SABR,SABRE CORP,SABRE,SABRE CORP*,1
2093,9355,46340,SFE,SAFEGUARD SCIENTIFICS INC,SAFEGUARD SCIENTIFICS,,1
2094,27790,79033,SGA,SAGA COMMUNICATIONS  -CL A,SAGA COMMUNICATIONS,,1
2095,150481,89506,SAIA,SAIA INC,SAIA,,1
2096,32641,17037,SAIL,SAILPOINT TECHNO HLDG,SAILPOINT TECHNO,SAILPOINT TECH*,1
2097,13380,11382,SKS,SAKS INC,SAKS,,1
2098,121817,87121,SALM,SALEM MEDIA GROUP INC,SALEM MEDIA,,1
2099,157855,90215,CRM,SALESFORCE.COM INC,SALESFORCE.COM,SALESFORCE,1
2100,113093,86312,SAL,SALISBURY BANCORP INC,SALISBURY BANCORP,,1
2101,13323,11343,SAFM,SANDERSON FARMS INC,SANDERSON FARMS,,1
2102,62654,83414,SASR,SANDY SPRING BANCORP INC,SANDY SPRING BANCORP,,1
2103,28139,79108,SANM,SANMINA CORP,SANMINA,,1
2104,18306,14414,SC,SANTANDER CONSUMER USA HLDGS,SANTANDER CONSUMER USA,SANTANDER,1
2105,62602,83413,SAPE,SAPIENT CORP,SAPIENT,,1
2106,160214,12903,SARA,SARATOGA RESOURCES INC,SARATOGA RESOURCES,,1
2107,31177,90101,SVRA,SAVARA INC,SAVARA,,1
2108,63058,89202,SBFG,SB FINANCIAL GROUP INC,SB FINANCIAL,,1
2109,121382,86996,SBAC,SBA COMMUNICATIONS CORP,SBA COMMUNICATIONS,,1
2110,9445,23085,SCG,SCANA CORP,SCANA,,1
2111,29910,80362,SCSC,SCANSOURCE INC,SCANSOURCE,,1
2112,4645,34818,SGK,SCHAWK INC  -CL A,SCHAWK,,1
2113,9459,25013,SGP,SCHERING-PLOUGH,SCHERING-PLOUGH,SCHERLING.?PLOUGH,1
2114,264193,16648,SNDR,SCHNEIDER NATIONAL INC,SCHNEIDER NATIONAL,,1
2115,29217,79866,SCHN,SCHNITZER STEEL INDS  -CL A,SCHNITZER STEEL INDUSTRIES,SCHNITZER STEEL,1
2116,9466,77354,SCHL,SCHOLASTIC CORP,SCHOLASTIC,,1
2117,111491,86189,SCOO,SCHOOL SPECIALTY INC,SCHOOL SPECIALTY,SCHOOL SPECIALTY INC*,1
2118,9472,69199,SHLM,SCHULMAN (A.) INC,SCHULMAN,,1
2119,61519,82649,SWM,SCHWEITZER-MAUDUIT INTL INC,SCHWEITZER-MAUDUIT,SCHWEITZER.?MAUDUIT,1
2120,18683,14141,SAIC,SCIENCE APPLICATIONS INTL CP,SCIENCE APPLICATIONS,SCIENCE APPLICATIONS INTERNATIONAL,1
2121,10991,79338,SGMS,SCIENTIFIC GAMES CORP,SCIENTIFIC GAMES,SCIENTIFIC GAMES CORP*,1
2122,113371,87089,SCIL,SCIENTIFIC LEARNING CORP,SCIENTIFIC LEARNING,SCIENTIFIC LEARNING CORP*,1
2123,20185,77300,SMG,SCOTTS MIRACLE-GRO CO,SCOTTS MIRACLE-GRO,SCOTTS MIRACLE.?GRO|SCOTTS MIRACLE.?GROW,1
2124,180167,92709,SNI,SCRIPPS NETWORKS INTERACTIVE,SCRIPPS NETWORKS INTERACTIVE,,1
2125,161909,90543,SBX,SEABRIGHT HOLDINGS INC,SEABRIGHT,,1
2126,63938,84255,SEAC,SEACHANGE INTERNATIONAL INC,SEACHANGE INTERNATIONAL,,1
2127,17184,69586,SBCF,SEACOAST BANKING CORP/FL,SEACOAST BANKING,,1
2128,141460,88949,SGEN,SEAGEN INC,SEAGEN,,1
2129,24458,15407,SPNE,SEASPINE HOLDINGS CORP,SEASPINE,,1
2130,186392,13860,SEAS,SEAWORLD ENTERTAINMENT INC,SEAWORLD ENTERTAINMENT,,1
2131,61570,82613,SCUR,SECURE COMPUTING CORP,SECURE COMPUTING,SECURE COMPUTING CORP*,1
2132,9317,68196,SEIC,SEI INVESTMENTS CO,SEI INVESTMENTS,,1
2133,29680,16667,WTTR,SELECT ENERGY SERVICES INC,SELECT ENERGY SERVICES,SELECT ENERGY SERVICES INC*,1
2134,184035,12384,SEMG,SEMGROUP CORP,SEMGROUP,,1
2135,31483,81275,SMTL,SEMITOOL INC,SEMITOOL,,1
2136,9599,50948,SMTC,SEMTECH CORP,SEMTECH,,1
2137,26636,15995,SENS,SENSEONICS HLDGS INC,SENSEONICS,,1
2138,26908,16145,SRTS,SENSUS HEALTHCARE INC,SENSUS HEALTHCARE,,1
2139,128663,87632,SQNM,SEQUENOM INC,SEQUENOM,,1
2140,166711,14174,SQBG,SEQUENTIAL BRANDS GROUP INC,SEQUENTIAL BRANDS,,1
2141,171007,13447,NOW,SERVICENOW INC,SERVICENOW,,1
2142,186129,12640,SREV,SERVICESOURCE INTL INC,SERVICESOURCE,,1
2143,16549,14670,SFBS,SERVISFIRST BANCSHARES INC,SERVISFIRST BANCSHARES,,1
2144,14170,75272,SEV,SEVCON INC,SEVCON,,1
2145,112819,92935,SMED,SHARPS COMPLIANCE CORP,SHARPS COMPLIANCE,SHARP.?S COMPLIANCE,1
2146,186903,14441,SHSP,SHARPSPRING INC,SHARPSPRING,,1
2147,29353,80032,SHAW,SHAW GROUP INC,SHAW,,1
2148,9664,88742,SHEN,SHENANDOAH TELECOMMUN CO,SHENANDOAH TELECOMMUN,SHENANDOAH TELECOM*,1
2149,25980,78200,SHFL,SHFL ENTERTAINMENT INC,SHFL ENTERTAINMENT,,1
2150,9699,70536,SIAL,SIGMA-ALDRICH CORP,SIGMA-ALDRICH,SIGMA.?ALDRICH,1
2151,160776,90090,SBNY,SIGNATURE BANK/NY,SIGNATURE BANK/NY,SIGNATUURE BANK,1
2152,64389,84563,SLGN,SILGAN HOLDINGS INC,SILGAN,,1
2153,162907,90742,SGI,SILICON GRAPHICS INTL CORP,SILICON GRAPHICS,SILICON GRAPHICS INTERNATIONAL,1
2154,124599,87345,SIMG,SILICON IMAGE INC,SILICON IMAGE,,1
2155,10221,66739,SBOW,SILVERBOW RESOURCES INC,SILVERBOW RESOURCES,,1
2156,14551,13969,SAMG,SILVERCREST ASSET MGT,SILVERCREST ASSET MGT,SILVERCREST,1
2157,19355,91855,SFNC,SIMMONS FIRST NATL CP  -CL A,SIMMONS FIRST NATL,SIMMONS FIRST NATIONAL,1
2158,27576,16284,SMPL,SIMPLY GOOD FOODS COMPANY,SIMPLY GOOD FOODS COMPANY,,1
2159,30260,80575,SSD,SIMPSON MANUFACTURING INC,SIMPSON MANUFACTURING,,1
2160,64929,85040,SLP,SIMULATIONS PLUS INC,SIMULATIONS PLUS,,1
2161,174876,85208,SIRO,SIRONA DENTAL SYSTEMS INC,SIRONA DENTAL SYSTEMS,,1
2162,25893,16082,SITE,SITEONE LANDSCAPE SUPPLY INC,SITEONE LANDSCAPE SUPPLY,,1
2163,9324,54199,SJW,SJW GROUP,SJW,,1
2164,176291,92020,SKH,SKILLED HEALTHCARE GROUP INC,SKILLED HEALTHCARE,SKILLED HEALTHCARE GROUP,1
2165,33652,38850,SKY,SKYLINE CHAMPION CORP,SKYLINE CHAMPION,,1
2166,12392,10421,SKYW,SKYWEST INC,SKYWEST,,1
2167,1327,45911,SWKS,SKYWORKS SOLUTIONS INC,SKYWORKS SOLUTIONS,,1
2168,116504,86489,SNBR,SLEEP NUMBER CORP,SLEEP NUMBER,,1
2169,20430,66325,SLM,SLM CORP,SLM,,1
2170,26013,78170,SM,SM ENERGY CO,SM ENERGY,,1
2171,19843,14915,SFS,SMART & FINAL STORES INC,SMART & FINAL STORES,SMART .? FINAL STORES|SMART AND FINAL STORES,1
2172,22284,16471,SND,SMART SAND INC,SMART SAND,,1
2173,33275,17701,SMAR,SMARTSHEET INC,SMARTSHEET,,1
2174,9771,65402,AOS,SMITH (A.O.),SMITH,,
2175,61321,82281,SMSI,SMITH MICRO SOFTWARE INC,SMITH MICRO SOFTWARE,,1
2176,9777,42585,SJM,SMUCKER (JM) CO,SMUCKER,,1
2177,30091,16595,SNAP,SNAP INC,SNAP,,1
2178,9778,60206,SNA,SNAP-ON INC,SNAP-ON,SNAP.?ON,1
2179,138201,88423,SOAP,SOAPSTONE NETWORKS INC,SOAPSTONE NETWORKS,,1
2180,60801,81741,SCKT,SOCKET MOBILE INC,SOCKET MOBILE,,1
2181,137611,88467,SOHU,SOHU COM LTD,SOHU COM,SOHU,1
2182,23119,15272,SEDG,SOLAREDGE TECHNOLOGIES INC,SOLAREDGE TECH*,,1
2183,177429,92021,SLH,SOLERA HOLDINGS INC,SOLERA,,1
2184,65831,85627,SAH,SONIC AUTOMOTIVE INC  -CL A,SONIC AUTOMOTIVE,,1
2185,23697,76568,SONC,SONIC CORP,SONIC,SONIC CORP*,1
2186,109186,85953,SOFO,SONIC FOUNDRY INC,SONIC FOUNDRY,,1
2187,29709,80279,SNIC,SONIC SOLUTIONS,SONIC SOLUTIONS,,1
2188,9815,71176,SON,SONOCO PRODUCTS CO,SONOCO PRODUCTS,,1
2189,4341,32548,SORL,SORL AUTO PARTS INC,SORL AUTO PARTS,,1
2190,176556,91899,FIRE,SOURCEFIRE INC,SOURCEFIRE,,1
2191,9831,26614,SJI,SOUTH JERSEY INDUSTRIES INC,SOUTH JERSEY INDUSTRIES,,1
2192,64547,84389,SSB,SOUTH STATE CORP,SOUTH STATE,SOUTH STATE CORP*,1
2193,9850,18411,SO,SOUTHERN CO,SOUTHERN,,
2194,61811,82800,SCCO,SOUTHERN COPPER CORP,SOUTHERN COPPER,,1
2195,9867,76091,SUG,SOUTHERN UNION CO,SOUTHERN UNION,,1
2196,62979,86091,SBSI,SOUTHSIDE BANCSHARES INC,SOUTHSIDE BANCSHARES,,1
2197,29446,80007,OKSB,SOUTHWEST BANCORP INC,SOUTHWEST BANCORP,,1
2198,9890,61188,SWX,SOUTHWEST GAS HOLDINGS INC,SOUTHWEST GAS,,1
2199,63543,83831,SGB,SOUTHWEST GEORGIA FINL CORP,SOUTHWEST GEORGIA FINL,,1
2200,9898,71782,SWWC,SOUTHWEST WATER CO,SOUTHWEST WATER,,1
2201,158737,90194,SP,SP PLUS CORP,SP PLUS,,1
2202,11670,38295,SPB,SPECTRUM BRND HLDG INC,SPECTRUM BRND,SPECTRUM,1
2203,29433,80001,SPDC,SPEED COMMERCE INC,SPEED COMMERCE,,1
2204,9954,72232,SPIR,SPIRE CORP,SPIRE,SPIRE CORP*,1
2205,6547,12781,SR,SPIRE INC,SPIRE,SPIRE INC*,1
2206,164494,91594,SPR,SPIRIT AEROSYSTEMS HOLDINGS,SPIRIT AEROSYSTEMS,,1
2207,170616,13379,SPLK,SPLUNK INC,SPLUNK,,1
2208,16009,14609,SPWH,SPORTSMANS WAREHOUSE HLDGS,SPORTSMANS WAREHOUSE,,1
2209,26790,16069,SBPH,SPRING BANK PHARMACEUTICALS,SPRING BANK PHARMA*,,1
2210,10984,39087,S,SPRINT CORP,SPRINT,SPRINT CORP*,1
2211,17934,14102,SFM,SPROUTS FARMERS MARKET,SPROUTS FARMERS MARKET,,1
2212,183974,93356,SPSC,SPS COMMERCE INC,SPS COMMERCE,,1
2213,5087,55212,SPXC,SPX CORP,SPX,,1
1,19881,14554,TWOU,2U INC,2U,,1
2,14898,78664,DDD,3D SYSTEMS CORP,3D SYSTEMS,,1
3,7435,22592,MMM,3M CO,3M,,1
4,23287,15415,CAFD,8POINT3 ENERGY PARTNERS LP,8POINT3 ENERGY PARTNERS,8POINT3,1
5,65021,85177,EGHT,8X8 INC,8X8,,1
9,19849,14495,ATEN,A10 NETWORKS INC,A10 NETWORKS,,1
10,21542,76868,AAON,AAON INC,AAON,,1
12,24888,77279,ABAX,ABAXIS INC,ABAXIS,,1
13,1078,20482,ABT,ABBOTT LABORATORIES,ABBOTT LAB*,ABBOTT LAB*,1
14,16101,13721,ABBV,ABBVIE INC,ABBVIE,,1
15,63643,83976,ANF,ABERCROMBIE & FITCH  -CL A,ABERCROMBIE & FITCH,ABERCROMBIE,1
16,13619,75107,ABMD,ABIOMED INC,ABIOMED,,1
22,141846,90177,ACAD,ACADIA PHARMACEUTICALS INC,ACADIA PHARMA*,ACADIA PHARMA*,1
24,18510,14176,XLRN,ACCELERON PHARMA INC,ACCELERON PHARMA,ACCELE?RON PHARMA*,1
27,176670,91814,ARAY,ACCURAY INC,ACCURAY,,1
37,180405,79678,ATVI,ACTIVISION BLIZZARD INC,ACTIVISION BLIZZARD,ACTIVISION,1
42,20042,14589,ADMS,ADAMAS PHARMACEUTICALS INC,ADAMAS PHARMA*,,1
47,12540,75510,ADBE,ADOBE INC,ADOBE,,1
62,177313,12347,AEGR,AEGERION PHARMACEUTICALS INC,AEGERION PHARMA*,,1
75,62990,83616,AFFX,AFFYMETRIX INC,AFFYMETRIX,,1
76,25180,77520,AGCO,AGCO CORP,AGCO,,1
98,1230,28804,ALK,ALASKA AIR GROUP INC,ALASKA AIR,,1
103,27638,16347,AA,ALCOA CORP,ALCOA,,1
104,20033,14646,ALDR,ALDER BIOPHARMACEUTICALS INC,ALDER BIOPHARMA*,,1
105,20018,14647,ALDX,ALDEYRA THERAPEUTICS INC,ALDEYRA THERAPEUTICS,ALDEYRA,1
106,146156,89230,ALR,ALERE INC,ALERE,,1
108,62263,83111,ALXN,ALEXION PHARMACEUTICALS INC,ALEXION PHARMA*,,1
109,166414,91154,ALXA,ALEXZA PHARMACTCLS INC,ALEXZA PHARMA*,,1
114,1279,10137,AYE,ALLEGHENY ENERGY INC,ALLEGHENY ENERGY,,1
115,10405,43123,ATI,ALLEGHENY TECHNOLOGIES INC,ALLEGHENY TECH*,,1
117,175007,91659,ALGT,ALLEGIANT TRAVEL CO,ALLEGIANT TRAVEL,ALLEGIANT,1
135,264265,90178,ALNY,ALNYLAM PHARMACEUTICALS INC,ALNYLAM PHARMA*,ALNYLAM,1
144,30655,16597,AYX,ALTERYX INC,ALTERYX,,1
147,8543,13901,MO,ALTRIA GROUP INC,ALTRIA,,1
148,12250,10363,AMAG,AMAG PHARMACEUTICALS INC,AMAG PHARMA*,,1
188,30222,80498,ABCB,AMERIS BANCORP,AMERIS BANCORP,AMERIS,1
193,1598,85257,AME,AMETEK INC,AMETEK,,1
194,1602,14008,AMGN,AMGEN INC,AMGEN,,1
196,110039,86047,AMKR,AMKOR TECHNOLOGY INC,AMKOR TECH*,AMKOR,1
200,20659,14688,AMPH,AMPHASTAR PHARMACEUTICLS INC,AMPHASTAR PHARMA*,AMPHASTAR,1
201,14282,84769,APH,AMPHENOL CORP,AMPHENOL,,1
215,18204,89875,ANIP,ANI PHARMACEUTICALS INC,ANI PHARMA*,,1
216,28209,79150,ANIK,ANIKA THERAPEUTICS INC,ANIKA THERAPEUTICS,,1
217,6196,46077,AXE,ANIXTER INTL INC,ANIXTER,,1
221,63080,83621,ANSS,ANSYS INC,ANSYS,,1
231,184254,12591,APO,APOLLO GLOBAL MGMT INC,APOLLO GLOBAL MGMT,APOLLO GLOBAL,1
232,24071,15410,APPF,APPFOLIO INC,APPFOLIO,,1
240,27909,16282,APTI,APPTIO INC,APPTIO,,1
242,33643,17868,APTX,APTINYX INC,APTINYX,,1
244,32524,17046,AQ,AQUANTIA CORP,AQUANTIA,,1
245,132361,87587,AQNT,AQUANTIVE INC,AQUANTIVE,,1
246,186858,14329,ARMK,ARAMARK,ARAMARK,,1
251,1743,77595,ARCB,ARCBEST CORP,ARCBEST,,1
255,65009,92245,AROC,ARCHROCK INC,ARCHROCK,,1
256,32456,16927,FUV,ARCIMOTO INC,ARCIMOTO,,1
258,20645,14690,ARDX,ARDELYX INC,ARDELYX,,1
262,30674,80918,ARIA,ARIAD PHARMACEUTICALS INC,ARIAD PHARMA*,ARIAD,1
